"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
7 Apr 2016 05:58:00.000,72.997,11.054,2350.190394
7 Apr 2016 05:58:20.000,76.329,10.285,2406.080116
7 Apr 2016 05:58:27.038,77.461,10.000,2427.217989
7 Apr 2016 07:33:28.683,20.693,10.000,2431.365270
7 Apr 2016 07:33:48.000,23.105,11.264,2338.687659
7 Apr 2016 07:34:08.000,25.824,12.591,2246.734862
7 Apr 2016 07:34:28.000,28.791,13.930,2159.407878
7 Apr 2016 07:34:48.000,32.030,15.267,2077.331178
7 Apr 2016 07:35:08.000,35.562,16.586,2001.189530
7 Apr 2016 07:35:28.000,39.404,17.863,1931.720678
7 Apr 2016 07:35:48.000,43.568,19.071,1869.701881
7 Apr 2016 07:36:08.000,48.053,20.175,1815.925958
7 Apr 2016 07:36:28.000,52.845,21.139,1771.169678
7 Apr 2016 07:36:48.000,57.912,21.922,1736.152382
7 Apr 2016 07:37:08.000,63.203,22.490,1711.489536
7 Apr 2016 07:37:28.000,68.646,22.813,1697.645155
7 Apr 2016 07:37:48.000,74.158,22.872,1694.892458
7 Apr 2016 07:38:08.000,79.645,22.664,1703.288553
7 Apr 2016 07:38:28.000,85.019,22.200,1722.669038
7 Apr 2016 07:38:48.000,90.201,21.505,1752.663718
7 Apr 2016 07:39:08.000,95.131,20.613,1792.729442
7 Apr 2016 07:39:28.000,99.765,19.562,1842.194905
7 Apr 2016 07:39:48.000,104.083,18.390,1900.308048
7 Apr 2016 07:40:08.000,108.078,17.133,1966.280841
7 Apr 2016 07:40:28.000,111.755,15.823,2039.325483
7 Apr 2016 07:40:48.000,115.130,14.484,2118.683196
7 Apr 2016 07:41:08.000,118.221,13.137,2203.641868
7 Apr 2016 07:41:28.000,121.053,11.796,2293.546706
7 Apr 2016 07:41:48.000,123.648,10.471,2387.804594
7 Apr 2016 07:41:55.197,124.528,10.000,2422.685118
7 Apr 2016 09:13:58.570,27.990,10.000,2431.081407
7 Apr 2016 09:14:18.000,29.488,11.585,2315.714279
7 Apr 2016 09:14:38.000,31.203,13.311,2198.980976
7 Apr 2016 09:14:58.000,33.126,15.143,2084.691566
7 Apr 2016 09:15:18.000,35.296,17.091,1973.325398
7 Apr 2016 09:15:38.000,37.762,19.161,1865.459605
7 Apr 2016 09:15:58.000,40.584,21.359,1761.789291
7 Apr 2016 09:16:18.000,43.837,23.683,1663.149442
7 Apr 2016 09:16:38.000,47.608,26.118,1570.535942
7 Apr 2016 09:16:58.000,52.002,28.635,1485.122380
7 Apr 2016 09:17:18.000,57.132,31.176,1408.260961
7 Apr 2016 09:17:38.000,63.108,33.646,1341.460260
7 Apr 2016 09:17:58.000,70.011,35.910,1286.321376
7 Apr 2016 09:18:18.000,77.844,37.792,1244.423132
7 Apr 2016 09:18:38.000,86.481,39.102,1217.154497
7 Apr 2016 09:18:58.000,95.634,39.677,1205.522962
7 Apr 2016 09:19:18.000,104.886,39.437,1209.987006
7 Apr 2016 09:19:38.000,113.791,38.416,1230.371891
7 Apr 2016 09:19:58.000,121.996,36.745,1265.902414
7 Apr 2016 09:20:18.000,129.306,34.610,1315.339475
7 Apr 2016 09:20:38.000,135.675,32.198,1377.168603
7 Apr 2016 09:20:58.000,141.157,29.662,1449.782050
7 Apr 2016 09:21:18.000,145.852,27.115,1531.619894
7 Apr 2016 09:21:38.000,149.876,24.630,1621.255172
7 Apr 2016 09:21:58.000,153.338,22.247,1717.433893
7 Apr 2016 09:22:18.000,156.333,19.986,1819.081493
7 Apr 2016 09:22:38.000,158.940,17.854,1925.293393
7 Apr 2016 09:22:58.000,161.226,15.848,2035.314422
7 Apr 2016 09:23:18.000,163.245,13.962,2148.517072
7 Apr 2016 09:23:38.000,165.040,12.186,2264.380362
7 Apr 2016 09:23:58.000,166.645,10.512,2382.471054
7 Apr 2016 09:24:04.343,167.120,10.000,2420.328302
7 Apr 2016 10:54:21.860,37.986,10.000,2430.519291
7 Apr 2016 10:54:41.000,38.556,11.700,2307.126741
7 Apr 2016 10:55:01.000,39.218,13.611,2179.187317
7 Apr 2016 10:55:21.000,39.963,15.683,2052.514711
7 Apr 2016 10:55:41.000,40.810,17.944,1927.419934
7 Apr 2016 10:56:01.000,41.785,20.429,1804.292010
7 Apr 2016 10:56:21.000,42.926,23.179,1683.622741
7 Apr 2016 10:56:41.000,44.281,26.247,1566.039975
7 Apr 2016 10:57:01.000,45.924,29.691,1452.351812
7 Apr 2016 10:57:21.000,47.965,33.579,1343.603920
7 Apr 2016 10:57:41.000,50.574,37.979,1241.149829
7 Apr 2016 10:58:01.000,54.025,42.950,1146.729955
7 Apr 2016 10:58:21.000,58.792,48.500,1062.535610
7 Apr 2016 10:58:41.000,65.716,54.517,991.218207
7 Apr 2016 10:59:01.000,76.323,60.614,935.762844
7 Apr 2016 10:59:21.000,93.011,65.856,899.136650
7 Apr 2016 10:59:41.000,117.045,68.546,883.702614
7 Apr 2016 11:00:01.000,142.830,67.259,890.571769
7 Apr 2016 11:00:21.000,162.354,62.732,919.243164
7 Apr 2016 11:00:41.000,174.921,56.792,967.771255
7 Apr 2016 11:01:01.000,182.993,50.664,1033.344337
7 Apr 2016 11:01:21.000,188.436,44.903,1112.929598
7 Apr 2016 11:01:41.000,192.307,39.701,1203.721746
7 Apr 2016 11:02:01.000,195.188,35.083,1303.346431
7 Apr 2016 11:02:21.000,197.413,31.003,1409.895326
7 Apr 2016 11:02:41.000,199.187,27.394,1521.874471
7 Apr 2016 11:03:01.000,200.636,24.187,1638.127946
7 Apr 2016 11:03:21.000,201.845,21.319,1757.763241
7 Apr 2016 11:03:41.000,202.873,18.736,1880.088633
7 Apr 2016 11:04:01.000,203.759,16.392,2004.564111
7 Apr 2016 11:04:21.000,204.534,14.251,2130.764497
7 Apr 2016 11:04:41.000,205.219,12.280,2258.350380
7 Apr 2016 11:05:01.000,205.831,10.455,2387.049401
7 Apr 2016 11:05:06.215,205.980,10.000,2420.759843
7 Apr 2016 12:34:33.281,51.734,10.000,2429.533502
7 Apr 2016 12:34:53.000,51.594,11.778,2300.853462
7 Apr 2016 12:35:13.000,51.421,13.724,2171.251826
7 Apr 2016 12:35:33.000,51.210,15.840,2042.804287
7 Apr 2016 12:35:53.000,50.952,18.157,1915.805241
7 Apr 2016 12:36:13.000,50.635,20.715,1790.624796
7 Apr 2016 12:36:33.000,50.242,23.562,1667.733870
7 Apr 2016 12:36:53.000,49.747,26.761,1547.738519
7 Apr 2016 12:37:13.000,49.115,30.385,1431.426664
7 Apr 2016 12:37:33.000,48.288,34.527,1319.830548
7 Apr 2016 12:37:53.000,47.176,39.292,1214.306736
7 Apr 2016 12:38:13.000,45.619,44.797,1116.631815
7 Apr 2016 12:38:33.000,43.315,51.149,1029.091972
7 Apr 2016 12:38:53.000,39.614,58.395,954.523513
7 Apr 2016 12:39:13.000,32.875,66.411,896.207659
7 Apr 2016 12:39:33.000,17.871,74.560,857.494874
7 Apr 2016 12:39:53.000,337.688,80.114,841.115139
7 Apr 2016 12:40:13.000,285.600,77.280,848.371030
7 Apr 2016 12:40:33.000,263.866,69.554,878.674985
7 Apr 2016 12:40:53.000,254.988,61.352,929.764802
7 Apr 2016 12:41:13.000,250.423,53.773,998.434904
7 Apr 2016 12:41:33.000,247.694,47.072,1081.315058
7 Apr 2016 12:41:53.000,245.899,41.249,1175.371843
7 Apr 2016 12:42:13.000,244.640,36.209,1278.103713
7 Apr 2016 12:42:33.000,243.717,31.839,1387.545973
7 Apr 2016 12:42:53.000,243.017,28.025,1502.190484
7 Apr 2016 12:43:13.000,242.472,24.670,1620.889289
7 Apr 2016 12:43:33.000,242.041,21.694,1742.767840
7 Apr 2016 12:43:53.000,241.694,19.030,1867.155691
7 Apr 2016 12:44:13.000,241.413,16.624,1993.534041
7 Apr 2016 12:44:33.000,241.182,14.434,2121.496986
7 Apr 2016 12:44:53.000,240.992,12.425,2250.723166
7 Apr 2016 12:45:13.000,240.834,10.570,2380.955379
7 Apr 2016 12:45:19.449,240.790,10.000,2423.124804
7 Apr 2016 14:14:29.942,70.643,10.000,2427.868601
7 Apr 2016 14:14:49.000,70.143,11.702,2304.647614
7 Apr 2016 14:15:09.000,69.540,13.622,2176.414505
7 Apr 2016 14:15:29.000,68.838,15.703,2049.546576
7 Apr 2016 14:15:49.000,68.014,17.972,1924.375277
7 Apr 2016 14:16:09.000,67.036,20.465,1801.315226
7 Apr 2016 14:16:29.000,65.862,23.221,1680.890347
7 Apr 2016 14:16:49.000,64.432,26.289,1563.768715
7 Apr 2016 14:17:09.000,62.659,29.724,1450.808354
7 Apr 2016 14:17:29.000,60.417,33.584,1343.115578
7 Apr 2016 14:17:49.000,57.510,37.926,1242.114504
7 Apr 2016 14:18:09.000,53.626,42.781,1149.621065
7 Apr 2016 14:18:29.000,48.253,48.116,1067.893664
7 Apr 2016 14:18:49.000,40.537,53.747,999.616484
7 Apr 2016 14:19:09.000,29.122,59.194,947.734527
7 Apr 2016 14:19:29.000,12.444,63.478,915.065087
7 Apr 2016 14:19:49.000,350.859,65.199,903.709576
7 Apr 2016 14:20:09.000,329.197,63.556,914.467599
7 Apr 2016 14:20:29.000,312.378,59.316,946.581200
7 Apr 2016 14:20:49.000,300.849,53.881,997.978248
7 Apr 2016 14:21:09.000,293.059,48.244,1065.852100
7 Apr 2016 14:21:29.000,287.641,42.897,1147.255552
7 Apr 2016 14:21:49.000,283.727,38.027,1239.494306
7 Apr 2016 14:22:09.000,280.799,33.671,1340.296667
7 Apr 2016 14:22:29.000,278.542,29.798,1447.835859
7 Apr 2016 14:22:49.000,276.759,26.352,1560.677682
7 Apr 2016 14:23:09.000,275.321,23.275,1677.708034
7 Apr 2016 14:23:29.000,274.141,20.510,1798.062891
7 Apr 2016 14:23:49.000,273.158,18.011,1921.069607
7 Apr 2016 14:24:09.000,272.329,15.736,2046.200794
7 Apr 2016 14:24:29.000,271.624,13.650,2173.039201
7 Apr 2016 14:24:49.000,271.017,11.726,2301.251689
7 Apr 2016 14:25:08.298,270.509,10.000,2426.013790
7 Apr 2016 15:54:16.243,95.695,10.000,2425.373742
7 Apr 2016 15:54:36.000,95.222,11.772,2297.424850
7 Apr 2016 15:54:56.000,94.669,13.705,2168.976942
7 Apr 2016 15:55:16.000,94.024,15.802,2041.872024
7 Apr 2016 15:55:36.000,93.265,18.091,1916.438751
7 Apr 2016 15:55:56.000,92.363,20.609,1793.088867
7 Apr 2016 15:56:16.000,91.277,23.398,1672.343608
7 Apr 2016 15:56:36.000,89.951,26.508,1554.869066
7 Apr 2016 15:56:56.000,88.301,29.998,1441.522922
7 Apr 2016 15:57:16.000,86.204,33.934,1333.414404
7 Apr 2016 15:57:36.000,83.469,38.378,1231.976410
7 Apr 2016 15:57:56.000,79.787,43.374,1139.043378
7 Apr 2016 15:58:16.000,74.632,48.903,1056.906716
7 Apr 2016 15:58:36.000,67.091,54.798,988.301941
7 Apr 2016 15:58:56.000,55.614,60.579,936.241987
7 Apr 2016 15:59:16.000,38.167,65.198,903.615107
7 Apr 2016 15:59:36.000,14.803,67.044,892.569982
7 Apr 2016 15:59:56.000,351.474,65.168,903.902931
7 Apr 2016 16:00:16.000,334.089,60.535,936.797342
7 Apr 2016 16:00:36.000,322.657,54.752,989.091113
7 Apr 2016 16:00:56.000,315.145,48.863,1057.890079
7 Apr 2016 16:01:16.000,310.007,43.342,1140.183317
7 Apr 2016 16:01:36.000,306.336,38.354,1233.240404
7 Apr 2016 16:01:56.000,303.609,33.917,1334.774994
7 Apr 2016 16:02:16.000,301.518,29.988,1442.959013
7 Apr 2016 16:02:36.000,299.873,26.503,1556.363897
7 Apr 2016 16:02:56.000,298.550,23.398,1673.884047
7 Apr 2016 16:03:16.000,297.467,20.614,1794.664571
7 Apr 2016 16:03:36.000,296.568,18.099,1918.041488
7 Apr 2016 16:03:56.000,295.812,15.813,2043.495161
7 Apr 2016 16:04:16.000,295.169,13.719,2170.615058
7 Apr 2016 16:04:36.000,294.619,11.788,2299.073770
7 Apr 2016 16:04:55.958,294.144,10.000,2428.330998
7 Apr 2016 17:34:08.382,126.670,10.000,2422.490449
7 Apr 2016 17:34:28.000,126.663,11.778,2294.368495
7 Apr 2016 17:34:48.000,126.644,13.734,2164.647507
7 Apr 2016 17:35:08.000,126.610,15.862,2036.065393
7 Apr 2016 17:35:28.000,126.558,18.195,1908.913955
7 Apr 2016 17:35:48.000,126.484,20.774,1783.560446
7 Apr 2016 17:36:08.000,126.380,23.648,1660.472786
7 Apr 2016 17:36:28.000,126.237,26.882,1540.254160
7 Apr 2016 17:36:48.000,126.040,30.553,1423.690313
7 Apr 2016 17:37:08.000,125.767,34.759,1311.813080
7 Apr 2016 17:37:28.000,125.382,39.616,1205.982311
7 Apr 2016 17:37:48.000,124.818,45.255,1107.984727
7 Apr 2016 17:38:08.000,123.950,51.809,1020.128092
7 Apr 2016 17:38:28.000,122.493,59.378,945.286782
7 Apr 2016 17:38:48.000,119.657,67.964,886.798464
7 Apr 2016 17:39:08.000,112.171,77.329,848.080029
7 Apr 2016 17:39:28.000,66.146,85.808,831.913783
7 Apr 2016 17:39:48.000,333.072,80.798,839.609847
7 Apr 2016 17:40:08.000,320.562,71.341,870.531733
7 Apr 2016 17:40:28.000,316.713,62.430,922.333545
7 Apr 2016 17:40:48.000,314.896,54.490,991.727438
7 Apr 2016 17:41:08.000,313.860,47.583,1075.285469
7 Apr 2016 17:41:28.000,313.206,41.632,1169.944277
7 Apr 2016 17:41:48.000,312.767,36.512,1273.192778
7 Apr 2016 17:42:08.000,312.460,32.088,1383.068454
7 Apr 2016 17:42:28.000,312.241,28.238,1498.070724
7 Apr 2016 17:42:48.000,312.083,24.858,1617.060907
7 Apr 2016 17:43:08.000,311.969,21.864,1739.173613
7 Apr 2016 17:43:28.000,311.888,19.186,1863.746666
7 Apr 2016 17:43:48.000,311.833,16.771,1990.268410
7 Apr 2016 17:44:08.000,311.797,14.574,2118.338980
7 Apr 2016 17:44:28.000,311.777,12.560,2247.642072
7 Apr 2016 17:44:48.000,311.770,10.700,2377.924362
7 Apr 2016 17:44:55.931,311.770,10.000,2429.808985
7 Apr 2016 19:14:30.615,162.467,10.000,2420.442397
7 Apr 2016 19:14:50.000,163.240,11.715,2296.764972
7 Apr 2016 19:15:10.000,164.132,13.616,2170.331447
7 Apr 2016 19:15:30.000,165.139,15.673,2045.360002
7 Apr 2016 19:15:50.000,166.290,17.910,1922.194493
7 Apr 2016 19:16:10.000,167.618,20.361,1801.263407
7 Apr 2016 19:16:30.000,169.173,23.060,1683.105554
7 Apr 2016 19:16:50.000,171.022,26.050,1568.403781
7 Apr 2016 19:17:10.000,173.258,29.375,1458.028389
7 Apr 2016 19:17:30.000,176.018,33.083,1353.090928
7 Apr 2016 19:17:50.000,179.506,37.206,1255.005683
7 Apr 2016 19:18:10.000,184.031,41.748,1165.550774
7 Apr 2016 19:18:30.000,190.070,46.637,1086.900612
7 Apr 2016 19:18:50.000,198.338,51.653,1021.589698
7 Apr 2016 19:19:10.000,209.787,56.317,972.339274
7 Apr 2016 19:19:30.000,225.160,59.802,941.693284
7 Apr 2016 19:19:50.000,243.665,61.110,931.501978
7 Apr 2016 19:20:10.000,262.128,59.755,942.431876
7 Apr 2016 19:20:30.000,277.415,56.245,973.765819
7 Apr 2016 19:20:50.000,288.784,51.578,1023.617713
7 Apr 2016 19:21:10.000,296.995,46.574,1089.426871
7 Apr 2016 19:21:30.000,302.996,41.703,1168.473185
7 Apr 2016 19:21:50.000,307.496,37.182,1258.232573
7 Apr 2016 19:22:10.000,310.968,33.078,1356.543612
7 Apr 2016 19:22:30.000,313.718,29.388,1461.642680
7 Apr 2016 19:22:50.000,315.948,26.077,1572.127070
7 Apr 2016 19:23:10.000,317.793,23.101,1686.894867
7 Apr 2016 19:23:30.000,319.347,20.413,1805.083349
7 Apr 2016 19:23:50.000,320.676,17.972,1926.015533
7 Apr 2016 19:24:10.000,321.828,15.742,2049.157120
7 Apr 2016 19:24:30.000,322.838,13.693,2174.083411
7 Apr 2016 19:24:50.000,323.734,11.798,2300.452609
7 Apr 2016 19:25:10.000,324.535,10.036,2427.988483
7 Apr 2016 19:25:10.421,324.551,10.000,2430.684310
7 Apr 2016 20:55:46.316,202.166,10.000,2420.609897
7 Apr 2016 20:56:06.000,203.914,11.562,2307.680574
7 Apr 2016 20:56:26.000,205.885,13.231,2195.414734
7 Apr 2016 20:56:46.000,208.088,14.987,2086.092904
7 Apr 2016 20:57:06.000,210.562,16.835,1980.252023
7 Apr 2016 20:57:26.000,213.355,18.774,1878.528222
7 Apr 2016 20:57:46.000,216.523,20.799,1781.672513
7 Apr 2016 20:58:06.000,220.130,22.896,1690.565131
7 Apr 2016 20:58:26.000,224.248,25.038,1606.224783
7 Apr 2016 20:58:46.000,228.950,27.182,1529.808801
7 Apr 2016 20:59:06.000,234.304,29.259,1462.592696
7 Apr 2016 20:59:26.000,240.353,31.178,1405.925282
7 Apr 2016 20:59:46.000,247.095,32.822,1361.148096
7 Apr 2016 21:00:06.000,254.453,34.065,1329.481284
7 Apr 2016 21:00:26.000,262.264,34.791,1311.886168
7 Apr 2016 21:00:46.000,270.278,34.924,1308.935815
7 Apr 2016 21:01:06.000,278.206,34.450,1320.727532
7 Apr 2016 21:01:26.000,285.777,33.421,1346.867116
7 Apr 2016 21:01:46.000,292.788,31.940,1386.530669
7 Apr 2016 21:02:06.000,299.128,30.132,1438.581640
7 Apr 2016 21:02:26.000,304.767,28.119,1501.709720
7 Apr 2016 21:02:46.000,309.734,26.004,1574.556271
7 Apr 2016 21:03:06.000,314.087,23.864,1655.808032
7 Apr 2016 21:03:26.000,317.899,21.753,1744.257050
7 Apr 2016 21:03:46.000,321.244,19.704,1838.828425
7 Apr 2016 21:04:06.000,324.188,17.736,1938.587406
7 Apr 2016 21:04:26.000,326.793,15.857,2042.733162
7 Apr 2016 21:04:46.000,329.107,14.069,2150.586106
7 Apr 2016 21:05:06.000,331.176,12.370,2261.571267
7 Apr 2016 21:05:26.000,333.034,10.755,2375.204463
7 Apr 2016 21:05:35.704,333.869,10.000,2431.166497
7 Apr 2016 22:38:12.466,245.651,10.000,2423.557819
7 Apr 2016 22:38:32.000,248.296,11.187,2337.045580
7 Apr 2016 22:38:52.000,251.226,12.403,2253.089764
7 Apr 2016 22:39:12.000,254.399,13.606,2174.383029
7 Apr 2016 22:39:32.000,257.829,14.782,2101.548652
7 Apr 2016 22:39:52.000,261.526,15.911,2035.247842
7 Apr 2016 22:40:12.000,265.495,16.970,1976.165740
7 Apr 2016 22:40:32.000,269.732,17.931,1924.991731
7 Apr 2016 22:40:52.000,274.220,18.767,1882.391245
7 Apr 2016 22:41:12.000,278.931,19.447,1848.973629
7 Apr 2016 22:41:32.000,283.823,19.945,1825.255778
7 Apr 2016 22:41:52.000,288.838,20.240,1811.627080
7 Apr 2016 22:42:12.000,293.911,20.316,1808.319407
7 Apr 2016 22:42:32.000,298.972,20.172,1815.388644
7 Apr 2016 22:42:52.000,303.951,19.814,1832.709793
7 Apr 2016 22:43:12.000,308.785,19.259,1859.987367
7 Apr 2016 22:43:32.000,313.423,18.531,1896.778757
7 Apr 2016 22:43:52.000,317.826,17.657,1942.526738
7 Apr 2016 22:44:12.000,321.970,16.666,1996.595077
7 Apr 2016 22:44:32.000,325.845,15.589,2058.304693
7 Apr 2016 22:44:52.000,329.450,14.449,2126.964045
7 Apr 2016 22:45:12.000,332.790,13.269,2201.893892
7 Apr 2016 22:45:32.000,335.879,12.067,2282.445374
7 Apr 2016 22:45:52.000,338.732,10.857,2368.010699
7 Apr 2016 22:46:06.182,340.621,10.000,2431.413390
8 Apr 2016 00:22:00.317,294.128,10.000,2428.331444
8 Apr 2016 00:22:20.000,297.470,10.630,2381.909365
8 Apr 2016 00:22:40.000,301.002,11.193,2341.475221
8 Apr 2016 00:23:00.000,304.658,11.669,2308.199834
8 Apr 2016 00:23:20.000,308.417,12.045,2282.409164
8 Apr 2016 00:23:40.000,312.256,12.313,2264.368505
8 Apr 2016 00:24:00.000,316.148,12.466,2254.270304
8 Apr 2016 00:24:20.000,320.064,12.499,2252.224203
8 Apr 2016 00:24:40.000,323.972,12.413,2258.251592
8 Apr 2016 00:25:00.000,327.842,12.210,2272.284426
8 Apr 2016 00:25:20.000,331.645,11.894,2294.168619
8 Apr 2016 00:25:40.000,335.357,11.475,2323.672074
8 Apr 2016 00:26:00.000,338.955,10.961,2360.495761
8 Apr 2016 00:26:20.000,342.422,10.364,2404.287099
8 Apr 2016 00:26:31.135,344.291,10.000,2431.544727
8 Apr 2016 05:30:01.647,15.706,10.000,2431.544758
8 Apr 2016 05:30:21.000,18.985,10.616,2385.640986
8 Apr 2016 05:30:41.000,22.509,11.178,2344.844400
8 Apr 2016 05:31:01.000,26.156,11.652,2311.169930
8 Apr 2016 05:31:21.000,29.908,12.027,2284.948214
8 Apr 2016 05:31:41.000,33.742,12.294,2266.450416
8 Apr 2016 05:32:01.000,37.629,12.447,2255.875867
8 Apr 2016 05:32:21.000,41.542,12.481,2253.341906
8 Apr 2016 05:32:41.000,45.449,12.396,2258.878064
8 Apr 2016 05:33:01.000,49.319,12.193,2272.424520
8 Apr 2016 05:33:21.000,53.125,11.878,2293.835082
8 Apr 2016 05:33:41.000,56.840,11.458,2322.884911
8 Apr 2016 05:34:01.000,60.442,10.944,2359.281304
8 Apr 2016 05:34:21.000,63.915,10.346,2402.676916
8 Apr 2016 05:34:31.586,65.696,10.000,2428.347762
8 Apr 2016 07:10:26.537,19.359,10.000,2431.412915
8 Apr 2016 07:10:46.000,21.983,11.175,2345.068173
8 Apr 2016 07:11:06.000,24.899,12.382,2260.890665
8 Apr 2016 07:11:26.000,28.056,13.578,2181.890513
8 Apr 2016 07:11:46.000,31.467,14.746,2108.686627
8 Apr 2016 07:12:06.000,35.144,15.869,2041.936823
8 Apr 2016 07:12:26.000,39.091,16.923,1982.324446
8 Apr 2016 07:12:46.000,43.306,17.882,1930.539351
8 Apr 2016 07:13:06.000,47.773,18.717,1887.250457
8 Apr 2016 07:13:26.000,52.465,19.399,1853.074168
8 Apr 2016 07:13:46.000,57.339,19.900,1828.538287
8 Apr 2016 07:14:06.000,62.342,20.199,1814.046772
8 Apr 2016 07:14:26.000,67.408,20.282,1809.849066
8 Apr 2016 07:14:46.000,72.467,20.145,1816.020424
8 Apr 2016 07:15:06.000,77.448,19.793,1832.455503
8 Apr 2016 07:15:26.000,82.290,19.244,1858.877279
8 Apr 2016 07:15:46.000,86.939,18.519,1894.859116
8 Apr 2016 07:16:06.000,91.356,17.648,1939.856452
8 Apr 2016 07:16:26.000,95.517,16.659,1993.242062
8 Apr 2016 07:16:46.000,99.409,15.580,2054.342387
8 Apr 2016 07:17:06.000,103.029,14.438,2122.468344
8 Apr 2016 07:17:26.000,106.386,13.255,2196.940695
8 Apr 2016 07:17:46.000,109.490,12.048,2277.108781
8 Apr 2016 07:18:06.000,112.356,10.834,2362.361767
8 Apr 2016 07:18:19.738,114.197,10.000,2423.572479
8 Apr 2016 08:50:57.020,26.103,10.000,2431.169030
8 Apr 2016 08:51:17.000,27.872,11.573,2316.582154
8 Apr 2016 08:51:37.000,29.838,13.230,2204.327528
8 Apr 2016 08:51:57.000,32.031,14.973,2094.965908
8 Apr 2016 08:52:17.000,34.493,16.806,1989.026677
8 Apr 2016 08:52:37.000,37.269,18.729,1887.136995
8 Apr 2016 08:52:57.000,40.416,20.737,1790.037447
8 Apr 2016 08:53:17.000,43.996,22.817,1698.596525
8 Apr 2016 08:53:37.000,48.080,24.943,1613.820384
8 Apr 2016 08:53:57.000,52.742,27.073,1536.854024
8 Apr 2016 08:54:17.000,58.049,29.140,1468.962700
8 Apr 2016 08:54:37.000,64.046,31.054,1411.489687
8 Apr 2016 08:54:57.000,70.735,32.703,1365.778957
8 Apr 2016 08:55:17.000,78.045,33.959,1333.064094
8 Apr 2016 08:55:37.000,85.817,34.706,1314.332462
8 Apr 2016 08:55:57.000,93.811,34.866,1310.194441
8 Apr 2016 08:56:17.000,101.739,34.421,1320.791331
8 Apr 2016 08:56:37.000,109.327,33.417,1345.772921
8 Apr 2016 08:56:57.000,116.369,31.955,1384.352763
8 Apr 2016 08:57:17.000,122.747,30.158,1435.420976
8 Apr 2016 08:57:37.000,128.427,28.150,1497.682144
8 Apr 2016 08:57:57.000,133.433,26.034,1569.782213
8 Apr 2016 08:58:17.000,137.822,23.890,1650.404938
8 Apr 2016 08:58:37.000,141.665,21.771,1738.334746
8 Apr 2016 08:58:57.000,145.037,19.713,1832.486816
8 Apr 2016 08:59:17.000,148.004,17.735,1931.915829
8 Apr 2016 08:59:37.000,150.627,15.845,2035.810747
8 Apr 2016 08:59:57.000,152.956,14.047,2143.482671
8 Apr 2016 09:00:17.000,155.036,12.339,2254.348379
8 Apr 2016 09:00:37.000,156.903,10.715,2367.916589
8 Apr 2016 09:00:46.142,157.694,10.000,2420.612807
8 Apr 2016 10:31:22.331,35.411,10.000,2430.678581
8 Apr 2016 10:31:42.000,36.200,11.729,2305.251499
8 Apr 2016 10:32:02.000,37.095,13.618,2178.865152
8 Apr 2016 10:32:22.000,38.105,15.661,2053.913144
8 Apr 2016 10:32:42.000,39.255,17.882,1930.734286
8 Apr 2016 10:33:02.000,40.582,20.313,1809.750464
8 Apr 2016 10:33:22.000,42.132,22.990,1691.491815
8 Apr 2016 10:33:42.000,43.972,25.953,1576.629771
8 Apr 2016 10:34:02.000,46.193,29.247,1466.019685
8 Apr 2016 10:34:22.000,48.929,32.918,1360.753808
8 Apr 2016 10:34:42.000,52.380,37.000,1262.222255
8 Apr 2016 10:35:02.000,56.846,41.498,1172.174550
8 Apr 2016 10:35:22.000,62.792,46.347,1092.754914
8 Apr 2016 10:35:42.000,70.914,51.337,1026.472966
8 Apr 2016 10:36:02.000,82.143,56.009,976.042509
8 Apr 2016 10:36:22.000,97.250,59.561,944.032306
8 Apr 2016 10:36:42.000,115.568,61.000,932.358121
8 Apr 2016 10:37:02.000,134.063,59.791,941.783565
8 Apr 2016 10:37:22.000,149.535,56.385,971.692825
8 Apr 2016 10:37:42.000,161.106,51.766,1020.275968
8 Apr 2016 10:38:02.000,169.476,46.768,1085.009575
8 Apr 2016 10:38:22.000,175.591,41.881,1163.176656
8 Apr 2016 10:38:42.000,180.171,37.334,1252.235441
8 Apr 2016 10:39:02.000,183.700,33.202,1349.998378
8 Apr 2016 10:39:22.000,186.490,29.485,1454.675110
8 Apr 2016 10:39:42.000,188.750,26.149,1564.839215
8 Apr 2016 10:40:02.000,190.617,23.151,1679.369202
8 Apr 2016 10:40:22.000,192.186,20.444,1797.386767
8 Apr 2016 10:40:42.000,193.527,17.987,1918.202753
8 Apr 2016 10:41:02.000,194.687,15.743,2041.273421
8 Apr 2016 10:41:22.000,195.703,13.682,2166.166762
8 Apr 2016 10:41:42.000,196.602,11.776,2292.535275
8 Apr 2016 10:42:02.000,197.404,10.005,2420.098283
8 Apr 2016 10:42:02.054,197.407,10.000,2420.446958
8 Apr 2016 12:11:36.865,48.179,10.000,2429.808791
8 Apr 2016 12:11:56.000,48.179,11.724,2304.831988
8 Apr 2016 12:12:16.000,48.167,13.667,2175.075432
8 Apr 2016 12:12:36.000,48.142,15.780,2046.432778
8 Apr 2016 12:12:56.000,48.099,18.094,1919.190359
8 Apr 2016 12:13:16.000,48.034,20.650,1793.708182
8 Apr 2016 12:13:36.000,47.940,23.498,1670.444484
8 Apr 2016 12:13:56.000,47.809,26.698,1549.989433
8 Apr 2016 12:14:16.000,47.626,30.330,1433.111215
8 Apr 2016 12:14:36.000,47.371,34.487,1320.818097
8 Apr 2016 12:14:56.000,47.009,39.285,1214.439051
